row,element,element_id,name,from_ppc_bus,to_ppc_bus,kv,capacity_mva,x_pu,is_bridge
0,line,0,下北変電所~東通変電所線,15,11,154.0,800.21,7.4e-05,0
1,line,1,東通変電所~東通村変電所線,15,20,154.0,533.47,4.2e-05,0
2,line,2,東北電力ネットワーク 66.0kV線,12,1,66.0,137.18,0.000433,1
3,line,3,東北電力ネットワーク 66.0kV線,12,2,66.0,137.18,8.7e-05,1
4,line,4,大畑線,12,6,66.0,137.18,0.000185,0
5,line,5,下北線,11,7,154.0,533.47,0.000144,0
6,line,6,大間町変電所~東通変電所線,22,0,500.0,6928.2,3.5e-05,1
7,line,7,佐井線,13,3,66.0,137.18,6.3e-05,1
8,line,8,佐井線,3,4,66.0,137.18,0.001648,1
9,line,9,大間町変電所~佐井変電所線,3,5,66.0,68.59,0.000332,1
10,line,10,大間町変電所~佐井変電所線,17,23,66.0,68.59,8e-06,1
11,line,11,leadin,17,24,66.0,68.59,1e-06,1
12,line,12,大間町変電所~佐井変電所線,23,25,66.0,68.59,3.8e-05,1
13,line,13,大間町変電所~佐井変電所線,25,5,66.0,68.59,0.00036,1
14,line,14,leadin,5,10,66.0,68.59,0.000186,1
15,line,15,大畑線,14,6,66.0,137.18,0.000364,1
16,line,16,東通支線,6,16,66.0,137.18,0.000555,0
17,line,17,東通変電所~東通村変電所線,9,19,66.0,68.59,0.00042,0
18,line,18,東通変電所~東通村変電所線,16,21,66.0,68.59,0.000486,0
19,line,19,東通変電所~東通村変電所線,21,19,66.0,68.59,3.5e-05,0
20,line,20,東通変電所~東通村変電所線,20,18,154.0,533.47,3e-06,0
21,line,21,東通変電所~東通村変電所線,18,8,154.0,533.47,3.9e-05,0
22,line,22,namebind,871,872,66.0,68.59,0.001346,0
23,line,23,中条変電所~胎内市変電所線,871,102,66.0,68.59,0.000145,0
24,line,24,東北電力ネットワーク 66.0kV線,871,27,66.0,68.59,0.00025,0
25,line,25,東北電力ネットワーク 66.0kV線,871,173,66.0,68.59,0.001272,1
26,line,26,東北電力ネットワーク 66.0kV線,26,27,66.0,68.59,0.000527,1
27,line,27,中条変電所~新発田変電所線,27,872,66.0,68.59,0.001201,0
28,line,28,佐々木変電所~宿田変電所線,869,28,66.0,137.18,4.2e-05,1
29,line,29,佐々木変電所~坂町変電所線,869,868,66.0,137.18,0.000292,0
30,line,30,佐々木変電所~胎内市変電所線,869,102,66.0,137.18,0.000346,0
31,line,31,leadin,28,881,66.0,68.59,0.000164,1
32,line,32,佐々木変電所~宿田変電所線,28,870,66.0,137.18,0.000141,1
33,line,33,東北電力ネットワーク 66.0kV線,870,103,66.0,137.18,0.000701,1
34,line,34,坂町変電所~鹿瀬変電所線,867,901,154.0,533.47,0.000379,0
35,line,35,北変電所~坂町変電所線,867,104,154.0,800.21,2.3e-05,0
36,line,36,坂町変電所~倉沢変電所線,867,1302,154.0,533.47,0.0005,0
37,line,37,小国小坂町三丁目変電所~北変電所線,29,890,66.0,137.18,3.8e-05,1
38,line,38,小国小坂町三丁目変電所~北変電所線,890,892,66.0,68.59,0.000104,0
39,line,39,坂町変電所~小国小坂町三丁目変電所線,890,139,66.0,137.18,0.000254,0
40,line,40,中田山崎変電所~小国小坂町三丁目変電所線,890,911,66.0,68.59,0.000942,0
41,line,41,北変電所~小国小坂町三丁目変電所線,890,140,66.0,68.59,0.001034,1
42,line,43,南いわき幹線,1008,30,500.0,6928.2,0.000113,1
43,line,44,川内線,1008,979,500.0,6928.2,1.7e-05,0
44,line,45,南相馬変電所~南いわき開閉所線,1008,996,500.0,6928.2,1.5e-05,0
45,line,46,猪苗代新幹線,31,32,154.0,533.47,0.000172,0
46,line,47,東那須野線,31,1002,154.0,533.47,4e-06,0
47,line,48,猪苗代旧幹線,31,1004,154.0,533.47,0.000495,0
48,line,49,猪苗代新幹線,32,33,154.0,533.47,0.000153,0
49,line,50,栃那線 / 西那須野線,32,1002,154.0,1066.94,8.8e-05,0
50,line,51,湯津上線,796,34,66.0,137.18,1.8e-05,0
51,line,52,大田原線,796,112,66.0,137.18,4.6e-05,0
52,line,53,湯津上線,34,35,66.0,137.18,7.5e-05,0
53,line,54,富池線,34,1003,66.0,274.36,0.000158,0
54,line,55,湯津上線,35,1262,66.0,137.18,0.000386,0
55,line,56,黒川線,35,210,66.0,137.18,5.4e-05,1
56,line,57,栃那線 / 西那須野線,1003,50,66.0,68.59,0.000258,0
57,line,58,那須線,1003,167,66.0,137.18,5.9e-05,0
58,line,59,猪苗代旧幹線,910,36,154.0,533.47,6.7e-05,0
59,line,60,喜多方市変電所~会津若松市変電所線,910,833,154.0,1066.94,6e-06,0
60,line,61,猪苗代旧幹線,910,1004,154.0,533.47,0.000131,0
61,line,62,長瀬川線,910,86,154.0,533.47,9e-05,1
62,line,63,leadin,36,847,154.0,266.74,3.3e-05,1
63,line,64,猪苗代旧幹線,36,1004,154.0,533.47,7.2e-05,0
64,line,65,猪苗代旧幹線,1004,37,154.0,533.47,0.000293,0
65,line,66,猪苗代旧幹線,37,38,154.0,533.47,8.4e-05,0
66,line,67,東北送電線_70,37,241,154.0,266.74,1.8e-05,1
67,line,68,猪苗代旧幹線,38,1102,154.0,533.47,9.3e-05,0
68,line,69,豊原線,38,1194,154.0,533.47,2e-05,1
69,line,70,猪苗代旧幹線,1102,1002,154.0,533.47,2.6e-05,0
70,line,71,西那須野‐黒磯線,928,1002,154.0,228.63,0.000279,0
71,line,72,西那須野‐黒磯線,1002,1102,154.0,533.47,2.8e-05,0
72,line,73,五新線,799,854,66.0,137.18,0.000355,1
73,line,74,木越線,854,939,66.0,137.18,7.4e-05,0
74,line,75,木越変電所~五泉変電所線,854,101,66.0,137.18,0.000241,0
75,line,76,西新潟線,800,809,154.0,533.47,0.000124,0
76,line,77,中新潟線,800,824,154.0,533.47,0.000118,0
77,line,78,阿賀野市変電所~新津変電所線,800,156,154.0,266.74,0.000167,1
78,line,79,五泉変電所~新潟変電所線,800,806,154.0,1066.94,5.3e-05,0
79,line,80,中西線;紫竹線,809,792,154.0,1066.94,9e-06,0
80,line,81,中新潟線,824,826,154.0,800.21,3e-06,0
81,line,82,牡丹山六丁目変電所~大形変電所線,824,820,154.0,1066.94,9e-06,0
82,line,83,大山一丁目変電所~東北電力ネットワーク(株)中新潟変電所線,824,822,154.0,266.74,2.2e-05,0
83,line,84,中西線;山木戸線,826,790,154.0,1066.94,6e-06,0
84,line,85,新津小須戸線,39,802,66.0,137.18,0.000147,1
85,line,86,大秋変電所~小須戸変電所線,39,819,66.0,68.59,0.000313,1
86,line,87,東北電力ネットワーク 66.0kV線,39,42,66.0,68.59,4.6e-05,1
87,line,88,紫竹変電所~新町三丁目変電所線,802,861,66.0,68.59,6e-05,0
88,line,89,紫竹変電所~新町三丁目変電所線,802,860,66.0,68.59,0.001013,0
89,line,90,新潟変電所~JR東日本 新崎変電所線,806,40,154.0,533.47,0.000169,0
90,line,91,新潟変電所~陣ケ峰変電所線,806,51,154.0,533.47,0.000232,0
91,line,92,東北電力ネットワーク 154.0kV線,806,105,154.0,533.47,2.5e-05,0
92,line,93,木越変電所~新潟変電所線,806,938,154.0,1066.94,2.8e-05,1
93,line,94,新潟変電所~陣ケ峰変電所線,806,53,154.0,533.47,0.000119,0
94,line,95,JR東日本 新崎変電所~大形変電所線,40,820,154.0,533.47,3.5e-05,0
95,line,96,JR東日本 新崎変電所~豊栄変電所線,40,162,154.0,1066.94,9e-06,0
96,line,97,本名変電所~新潟変電所線,837,805,275.0,1905.26,0.000108,0
97,line,98,本名変電所~田子倉発電所線,837,71,275.0,1905.26,2.8e-05,0
98,line,99,喜多方市変電所~本名変電所線,837,81,275.0,1905.26,2.2e-05,0
99,line,100,新潟変電所~米沢変電所線,805,1006,275.0,1905.26,0.000197,0
100,line,101,越後開閉所~新潟変電所線,805,856,275.0,1905.26,6.2e-05,0
101,line,102,白根水道町変電所~小須戸変電所線,41,863,66.0,137.18,0.000487,1
102,line,103,白根水道町変電所~小須戸変電所線,863,819,66.0,137.18,0.000243,1
103,line,104,福島変電所~米沢変電所線,1006,1079,275.0,1905.26,2.4e-05,0
104,line,105,蔵王幹線,1006,1135,275.0,1905.26,0.000155,0
105,line,106,喜多方市変電所~本名変電所線,1006,81,275.0,2857.88,9.7e-05,0
106,line,107,東港一丁目変電所~越後開閉所線,856,922,275.0,1905.26,5.6e-05,0
107,line,108,北新潟変電所~越後開閉所線,856,811,275.0,1905.26,5.8e-05,0
108,line,109,越後開閉所~中越変電所線,856,865,275.0,1905.26,0.000145,0
109,line,110,新発田変電所~越後開閉所線,856,152,275.0,952.63,4.6e-05,0
110,line,111,東港一丁目変電所~位守町変電所線,923,921,154.0,533.47,3e-06,0
111,line,112,東港一丁目変電所~北新潟変電所線,923,812,154.0,266.74,5.8e-05,0
112,line,113,笹山開閉所~北新潟変電所線,812,797,154.0,800.21,1.8e-05,0
113,line,114,東港一丁目変電所~位守町変電所線,922,920,275.0,2857.88,1e-06,0
114,line,115,東港一丁目変電所~北新潟変電所線,922,811,275.0,3810.51,4e-06,0
115,line,116,大秋変電所~覚路津変電所線,42,814,66.0,68.59,0.000328,1
116,line,117,東北電力ネットワーク 66.0kV線,42,815,66.0,68.59,6.8e-05,1
117,line,118,東北電力ネットワーク 66.0kV線,860,858,66.0,137.18,2.8e-05,0
118,line,119,中西線;紫竹線,860,793,66.0,68.59,0.000161,0
119,line,120,中西線;紫竹線,793,43,66.0,137.18,9.2e-05,0
120,line,121,中西線;紫竹線,859,792,154.0,1066.94,7e-06,0
121,line,122,中西線;山木戸線,859,857,154.0,1066.94,2e-06,0
122,line,123,牡丹山六丁目変電所~大形変電所線,825,821,66.0,68.59,0.000212,0
123,line,124,leadin,821,181,66.0,137.18,3.4e-05,1
124,line,125,佐々木変電所~大形変電所線,821,817,66.0,137.18,0.000355,0
125,line,126,大形変電所~紫竹変電所線,821,791,66.0,137.18,0.000147,0
126,line,127,北新潟変電所~新発田変電所線,813,872,66.0,274.36,0.000124,0
127,line,128,笹山開閉所~北新潟変電所線,813,798,66.0,68.59,0.000311,0
128,line,129,紫竹線,43,810,66.0,137.18,2e-05,0
129,line,130,leadin,43,794,66.0,68.59,0.000205,1
130,line,131,位守町変電所~東港一丁目変電所線,921,919,154.0,533.47,4e-06,1
131,line,132,新町三丁目変電所~新津変電所線,861,801,66.0,68.59,0.000103,0
132,line,133,佐々木変電所~大形変電所線,818,44,66.0,137.18,0.000193,1
133,line,134,佐々木変電所~大形変電所線,44,817,66.0,137.18,3e-05,1
134,line,135,阿賀野市変電所~葛塚変電所線,44,154,66.0,137.18,0.000434,1
135,line,136,葛塚変電所~豊栄変電所線,817,918,66.0,137.18,0.000148,0
136,line,137,namebind,822,894,154.0,266.74,5.6e-05,1
137,line,140,東北電力ネットワーク(株)中新潟変電所~小金町一丁目変電所線,827,795,66.0,137.18,1.5e-05,0
138,line,141,leadin,827,882,66.0,68.59,0.000223,1
139,line,142,中西線;山木戸線,827,791,66.0,68.59,0.000129,0
140,line,143,東北電力ネットワーク(株)中新潟変電所~大山一丁目変電所線,827,823,66.0,411.54,1.5e-05,0
141,line,144,中西線;山木戸線,791,858,66.0,205.77,7e-06,0
142,line,145,中西線;山木戸線,790,857,154.0,1066.94,1e-06,0
143,line,147,新いわき幹線,45,979,500.0,6928.2,6.3e-05,1
144,line,148,平五丁目変電所~中越変電所線,46,866,154.0,800.21,8.8e-05,1
145,line,149,平五丁目変電所~陣ケ峰変電所線,866,51,154.0,1066.94,6.1e-05,0
146,line,150,平五丁目変電所~渋川変電所線,47,48,154.0,533.47,0.000142,1
147,line,151,渋川変電所~越川変電所線,48,804,154.0,266.74,0.000385,1
148,line,152,東北電力ネットワーク 154.0kV線,48,148,154.0,266.74,0.000121,1
149,line,153,石上線,49,940,66.0,137.18,5e-05,1
150,line,154,栃那線 / 西那須野線,49,137,66.0,68.59,0.00045,0
151,line,155,栃那線 / 西那須野線,49,110,66.0,68.59,0.000118,0
152,line,156,石上線,940,828,66.0,137.18,3.3e-05,1
153,line,157,BS島方線,50,889,66.0,137.18,5.3e-05,1
154,line,158,栃那線 / 西那須野線,50,132,66.0,68.59,0.000289,0
155,line,162,平五丁目変電所~陣ケ峰変電所線,51,52,154.0,533.47,2e-06,0
156,line,163,新潟変電所~陣ケ峰変電所線,51,99,154.0,533.47,9.3e-05,0
157,line,164,東北送電線_39,52,99,154.0,266.74,3e-06,0
158,line,165,平五丁目変電所~陣ケ峰変電所線,52,53,154.0,533.47,0.000106,0
159,line,166,東北電力ネットワーク 154.0kV線,53,99,154.0,533.47,0.000108,0
160,line,167,喜多方市変電所~会津変電所線,54,55,154.0,533.47,7.6e-05,0
161,line,168,喜多方市変電所~上田変電所線,54,82,154.0,533.47,0.000198,0
162,line,169,東北送電線_6,54,90,154.0,266.74,1e-05,1
163,line,170,喜多方市変電所~会津変電所線,55,839,154.0,533.47,4.1e-05,0
164,line,171,河東町岡田変電所~若松変電所線,55,114,154.0,533.47,3.1e-05,0
165,line,172,字下園変電所~会津変電所線,839,846,154.0,1066.94,3e-06,0
166,line,173,会津変電所~喜多方市変電所線,839,89,154.0,533.47,0.000173,0
167,line,174,喜多方市変電所~会津若松市変電所線,846,908,154.0,1066.94,1.4e-05,0
168,line,175,字下園変電所~会津変電所線,846,849,154.0,1066.94,3.5e-05,0
169,line,176,喜多方市変電所~会津若松市変電所線,908,903,154.0,533.47,7e-06,0
170,line,177,喜多方市変電所~磐梯町変電所線,908,833,154.0,533.47,1.3e-05,0
171,line,178,喜多方市変電所~会津若松市変電所線,903,833,154.0,533.47,6e-06,0
172,line,179,大字更科変電所~磐梯町変電所線,850,56,66.0,137.18,0.000268,0
173,line,180,大字更科変電所~字下園変電所線,850,1074,66.0,137.18,0.000437,1
174,line,181,大字更科変電所~磐梯町変電所線,850,888,66.0,137.18,5.1e-05,1
175,line,182,東北電力ネットワーク 66.0kV線,56,904,66.0,137.18,3.3e-05,0
176,line,183,磐梯町変電所~会津変電所線,56,907,66.0,137.18,5.4e-05,0
177,line,184,字横堀下変電所~下郷町変電所線,57,58,66.0,68.59,0.000918,0
178,line,185,東北電力ネットワーク 66.0kV線,57,832,66.0,137.18,0.000197,1
179,line,186,若松変電所~字横堀下変電所線,57,150,66.0,137.18,5.8e-05,0
180,line,187,東北送電線_2,58,74,66.0,68.59,0.000547,1
181,line,188,東北電力ネットワーク 66.0kV線,58,925,66.0,68.59,6.3e-05,0
182,line,189,東北電力ネットワーク 66.0kV線,836,59,66.0,137.18,4.4e-05,0
183,line,190,若松変電所~神指変電所線,836,60,66.0,137.18,6.1e-05,0
184,line,191,若松変電所~神指変電所線,59,831,66.0,137.18,9.5e-05,0
185,line,192,神指変電所~河東町倉橋変電所線,59,63,66.0,137.18,9.4e-05,0
186,line,193,東北電力ネットワーク 66.0kV線,60,831,66.0,137.18,2.7e-05,0
187,line,194,東北電力ネットワーク 66.0kV線,60,61,66.0,137.18,2.2e-05,0
188,line,195,東北電力ネットワーク 66.0kV線,831,61,66.0,137.18,2.6e-05,0
189,line,196,東北電力ネットワーク 66.0kV線,831,62,66.0,137.18,0.000394,1
190,line,197,東北電力ネットワーク 66.0kV線,61,93,66.0,274.36,1.9e-05,0
191,line,198,河東町倉橋変電所~会津若松変電所線,63,902,66.0,137.18,0.000106,0
192,line,199,河東町倉橋変電所~河東町岡田変電所線,63,64,66.0,137.18,5.5e-05,0
193,line,200,東北電力ネットワーク 66.0kV線,902,835,66.0,68.59,1e-05,0
194,line,201,東北電力ネットワーク 66.0kV線,835,64,66.0,68.59,9.8e-05,0
195,line,202,河東町倉橋変電所~河東町岡田変電所線,64,905,66.0,137.18,0.000174,0
196,line,203,東北電力ネットワーク 66.0kV線,829,113,66.0,137.18,3.2e-05,1
197,line,204,北滝沢一丁目変電所~会津変電所線,829,65,66.0,137.18,0.000157,0
198,line,205,namebind,829,909,66.0,68.59,0.000524,0
199,line,206,北滝沢一丁目変電所~会津変電所線,65,66,66.0,137.18,4.7e-05,0
200,line,207,河東町広田変電所~会津若松市変電所線,65,80,66.0,137.18,2e-05,1
201,line,208,北滝沢一丁目変電所~会津変電所線,66,905,66.0,137.18,0.000142,0
202,line,209,河東町東長原変電所~河東町広田変電所線,66,907,66.0,137.18,4.5e-05,0
203,line,210,東北電力ネットワーク 66.0kV線,66,906,66.0,137.18,5.3e-05,1
204,line,211,北滝沢一丁目変電所~会津変電所線,905,840,66.0,548.71,4e-06,0
205,line,212,磐梯町変電所~会津変電所線,905,907,66.0,137.18,0.000142,0
206,line,213,喜多方市変電所~会津変電所線,840,85,66.0,137.18,0.000154,1
207,line,214,東北電力ネットワーク 66.0kV線,842,844,66.0,68.59,2.3e-05,0
208,line,215,leadin,842,91,66.0,137.18,4.5e-05,1
209,line,216,喜多方市変電所~上田変電所線,842,67,66.0,68.59,0.001878,1
210,line,217,田子倉発電所~渋川変電所線,803,68,275.0,1905.26,9.8e-05,0
211,line,218,田子倉発電所~魚沼市変電所線,803,70,275.0,1905.26,3e-05,1
212,line,219,本名変電所~田子倉発電所線,803,72,275.0,1905.26,5e-06,0
213,line,220,渋川変電所~越川変電所線,804,69,154.0,266.74,0.000287,0
214,line,221,本名変電所~越川変電所線,69,838,154.0,266.74,9.8e-05,0
215,line,222,東北電力ネットワーク 154.0kV線,69,926,154.0,533.47,1.3e-05,1
216,line,223,田子倉発電所~魚沼市変電所線,70,834,275.0,1905.26,1.4e-05,1
217,line,224,東北送電線_18,70,135,275.0,1905.26,3e-06,1
218,line,225,東北電力ネットワーク 275.0kV線,834,73,275.0,2857.88,1e-06,1
219,line,226,奥只見線,834,78,275.0,1905.26,2.6e-05,1
220,line,227,本名変電所~田子倉発電所線,71,72,275.0,1905.26,2.1e-05,0
221,line,228,東北送電線_40,71,158,275.0,952.63,8e-06,1
222,line,229,東北送電線_13,72,100,275.0,952.63,3e-06,1
223,line,230,下郷線 / 塩原線,75,76,500.0,6928.2,1.3e-05,0
224,line,231,下郷線,75,924,500.0,3464.1,5.5e-05,0
225,line,232,塩原線,75,98,500.0,3464.1,2.1e-05,1
226,line,233,下郷線 / 塩原線,76,77,500.0,6928.2,1.3e-05,1
227,line,234,今市線,76,134,500.0,3464.1,1e-06,1
228,line,235,奥只見線,78,79,275.0,1905.26,0.00013,1
229,line,236,東北送電線_19,78,136,275.0,952.63,4e-06,1
230,line,237,東北電力ネットワーク 154.0kV線,838,165,154.0,533.47,6e-06,1
231,line,238,本名変電所~上田変電所線,838,82,154.0,533.47,4.4e-05,0
232,line,239,鹿瀬変電所~本名変電所線,838,927,154.0,266.74,0.000105,0
233,line,240,東北電力ネットワーク 275.0kV線,81,164,275.0,3810.51,0.0,1
234,line,241,東北電力ネットワーク 154.0kV線,82,927,154.0,533.47,1.2e-05,0
235,line,242,喜久田変電所~会津変電所線,849,335,154.0,1066.94,0.000134,0
236,line,243,字下園変電所~福島変電所線,849,223,154.0,533.47,0.000275,0
237,line,244,東北送電線_3,83,848,66.0,68.59,0.000548,1
238,line,245,喜多方市変電所~会津変電所線,83,85,66.0,137.18,0.000123,1
239,line,246,東北電力ネットワーク 66.0kV線,83,177,66.0,137.18,9.7e-05,1
240,line,247,東北送電線_3,848,84,66.0,68.59,3.4e-05,1
241,line,248,東北送電線_14,85,133,66.0,68.59,0.00019,1
242,line,249,東北送電線_5,926,97,154.0,266.74,0.000183,1
243,line,250,長瀬川線,86,87,154.0,533.47,2.6e-05,1
244,line,251,東京電力パワーグリッド 154.0kV線,86,239,154.0,266.74,1.4e-05,1
245,line,252,長瀬川線,87,88,154.0,533.47,4.8e-05,1
246,line,253,東京電力パワーグリッド 154.0kV線,87,232,154.0,266.74,1.3e-05,1
247,line,254,群岡変電所~喜多方市変電所線,875,89,154.0,533.47,4.2e-05,0
248,line,255,群岡変電所~鹿瀬変電所線,875,935,154.0,533.47,7.6e-05,0
249,line,256,東北電力ネットワーク 154.0kV線,89,841,154.0,533.47,8e-06,1
250,line,257,朝日幹線,1093,912,500.0,6928.2,6.5e-05,0
251,line,258,常磐幹線,1093,1256,500.0,6928.2,1.8e-05,0
252,line,259,青葉幹線,1093,1316,500.0,6928.2,3.3e-05,0
253,line,260,朝日幹線,912,855,500.0,6928.2,1.4e-05,0
254,line,261,城東町変電所~若松変電所線,845,92,66.0,137.18,0.000147,1
255,line,262,城東町変電所~若松変電所線,92,93,66.0,137.18,1e-05,0
256,line,263,東北送電線_7,92,94,66.0,68.59,8e-06,0
257,line,264,若松変電所~字横堀下変電所線,93,94,66.0,137.18,8e-06,0
258,line,265,若松変電所~字横堀下変電所線,94,150,66.0,137.18,0.000196,0
259,line,270,東北電力ネットワーク 66.0kV線,95,96,66.0,137.18,0.000353,1
260,line,271,陣ケ峰変電所~加茂市変電所線,96,862,66.0,137.18,6.2e-05,1
261,line,272,陣ケ峰変電所~木越変電所線,96,864,66.0,137.18,3.5e-05,1
262,line,280,鬼怒川線,885,852,66.0,274.36,3.9e-05,0
263,line,281,川治線,885,122,66.0,137.18,0.000264,1
264,line,282,栗山変電所~鬼怒川変電所線,885,146,66.0,137.18,0.000406,0
265,line,286,太郎代変電所~笹山開閉所線,853,808,66.0,137.18,0.000124,1
266,line,287,豊栄変電所~笹山開閉所線,808,918,66.0,68.59,0.000232,0
267,line,288,笹山開閉所~北新潟変電所線,808,798,66.0,68.59,0.000264,0
268,line,289,東北電力ネットワーク(株)中新潟変電所~小金町一丁目変電所線,823,795,66.0,137.18,5e-05,0
269,line,292,陣ケ峰変電所~木越変電所線,864,101,66.0,137.18,0.000384,1
270,line,293,namebind,101,939,66.0,137.18,0.000221,0
271,line,294,東北電力ネットワーク 66.0kV線,102,887,66.0,68.59,0.00012,1
272,line,295,坂町変電所~小国小坂町三丁目変電所線,868,138,66.0,137.18,0.000272,0
273,line,296,北変電所~坂町変電所線,893,891,154.0,266.74,4e-06,1
274,line,297,北変電所~坂町変電所線,891,104,154.0,266.74,0.000291,0
275,line,298,東北電力ネットワーク 154.0kV線,104,913,154.0,266.74,6.8e-05,0
276,line,299,namebind,872,152,275.0,68.59,0.000424,0
277,line,300,黒岩変電所~鹿瀬変電所線,901,876,154.0,1333.68,1e-06,0
278,line,301,黒岩変電所~鹿瀬変電所線,901,873,154.0,266.74,0.000123,0
279,line,302,鹿瀬変電所~新潟変電所線,901,155,154.0,266.74,0.000218,0
280,line,303,新潟変電所~黒岩変電所線,105,106,154.0,266.74,6.2e-05,0
281,line,304,鹿瀬変電所~新潟変電所線,105,155,154.0,266.74,5.9e-05,0
282,line,305,新潟変電所~黒岩変電所線,106,873,154.0,266.74,9.6e-05,0
283,line,306,三川変電所~黒岩変電所線,106,157,154.0,266.74,0.000159,1
284,line,307,三川変電所~黒岩変電所線,106,155,154.0,266.74,2.1e-05,0
285,line,308,鹿瀬変電所~本名変電所線,876,927,154.0,266.74,0.000429,0
286,line,309,群岡変電所~鹿瀬変電所線,876,935,154.0,533.47,7.4e-05,0
287,line,310,東北電力ネットワーク 154.0kV線,841,843,154.0,533.47,2e-06,0
288,line,311,東北電力ネットワーク 66.0kV線,844,107,66.0,68.59,0.000441,1
289,line,312,津川変電所~阿賀町変電所線,878,108,66.0,137.18,0.000425,1
290,line,313,津川線,878,877,66.0,137.18,0.000404,1
291,line,314,東北送電線_26,108,144,66.0,68.59,0.000135,1
292,line,315,東北送電線_27,108,145,66.0,68.59,0.000907,1
293,line,316,大田原線 / 河内線,109,110,66.0,274.36,0.000193,0
294,line,317,大田原線 / 河内線,110,111,66.0,274.36,4.5e-05,0
295,line,318,大田原線 / 河内線,111,112,66.0,274.36,0.000114,0
296,line,319,桜電子線,111,169,66.0,137.18,4e-05,1
297,line,320,関谷線,112,132,66.0,137.18,9.4e-05,0
298,line,322,若松変電所~河東町広田変電所線,114,115,154.0,266.74,9e-06,1
299,line,323,河東町岡田変電所~若松変電所線,114,830,154.0,533.47,4.1e-05,0
300,line,324,上毛幹線,116,172,154.0,533.47,0.00011,1
301,line,325,八木沢線,117,118,275.0,1905.26,6.5e-05,1
302,line,326,須田貝線,883,119,154.0,266.74,0.000315,1
303,line,327,須田貝線,883,176,154.0,266.74,3e-05,1
304,line,328,沼原線,120,933,275.0,1905.26,2.6e-05,1
305,line,329,沼原線,120,898,275.0,1905.26,1.1e-05,1
306,line,330,新那須線,120,1009,275.0,1905.26,4.4e-05,1
307,line,331,沼原線,933,121,275.0,1905.26,4.9e-05,1
308,line,332,川治線,122,931,66.0,137.18,9.5e-05,1
309,line,333,野岩鉄道株式会社 66.0kV線,122,170,66.0,68.59,5.2e-05,1
310,line,334,三依線,931,932,66.0,342.95,1e-06,1
311,line,335,三依線,931,896,66.0,68.59,0.000981,1
312,line,336,蛇尾川線,123,125,66.0,68.59,1e-05,1
313,line,337,板室線,123,124,66.0,68.59,0.000903,0
314,line,338,蛇尾川線,123,934,66.0,68.59,0.000315,1
315,line,339,板室線,124,141,66.0,68.59,0.000256,0
316,line,340,木の俣線,124,142,66.0,68.59,0.000262,1
317,line,341,関谷線,934,130,66.0,137.18,5e-06,1
318,line,342,関谷線,934,126,66.0,137.18,8e-05,0
319,line,343,関谷線,126,127,66.0,137.18,0.000218,0
320,line,344,東京電力パワーグリッド 66.0kV線,126,171,66.0,137.18,3.7e-05,1
321,line,345,関谷線,127,128,66.0,137.18,1.7e-05,0
322,line,346,東京電力パワーグリッド 66.0kV線,127,180,66.0,137.18,2e-06,1
323,line,347,東京電力パワーグリッド 66.0kV線,128,179,66.0,137.18,1e-06,1
324,line,348,関谷線,128,129,66.0,137.18,8.3e-05,0
325,line,349,ABS線,129,131,66.0,137.18,5.2e-05,1
326,line,350,関谷線,129,936,66.0,137.18,0.000125,0
327,line,351,関谷線,936,132,66.0,137.18,9.3e-05,0
328,line,352,栃那線 / 西那須野線,132,137,66.0,68.59,9.1e-05,0
329,line,353,JR西那須野線,137,928,66.0,137.18,1.7e-05,0
330,line,354,坂町変電所~小国小坂町三丁目変電所線,138,139,66.0,137.18,0.000467,0
331,line,355,東北電力ネットワーク 66.0kV線,138,159,66.0,137.18,0.000125,1
332,line,356,東北電力ネットワーク 66.0kV線,139,911,66.0,68.59,0.000443,0
333,line,357,東北電力ネットワーク 66.0kV線,143,346,66.0,137.18,0.000475,1
334,line,358,栗山線,146,147,66.0,137.18,0.00031,0
335,line,359,栗山線,146,937,66.0,137.18,0.000323,1
336,line,360,川俣線,937,930,66.0,68.59,0.000728,1
337,line,362,飯豊町変電所~川西町変電所線,149,1225,66.0,205.77,0.00011,1
338,line,363,東北電力ネットワーク 33.0kV線,149,160,66.0,68.59,0.000736,1
339,line,364,東北電力ネットワーク 66.0kV線,149,914,66.0,137.18,0.000163,1
340,line,365,米沢市変電所~川西町変電所線,1225,182,66.0,137.18,0.00023,1
341,line,368,東北送電線_33,150,151,66.0,68.59,6.1e-05,1
342,line,369,東北送電線_37,872,152,275.0,228.63,0.000427,0
343,line,370,東北送電線_37,152,153,275.0,952.63,0.0,1
344,line,372,名目所二丁目変電所~豊栄変電所線,918,163,66.0,137.18,6.2e-05,1
345,line,373,安田変電所~三川変電所線,900,877,66.0,137.18,0.000763,1
346,line,374,安田変電所~阿賀野市変電所線,900,899,66.0,68.59,0.000168,1
347,line,375,三川変電所~黒岩変電所線,877,874,66.0,137.18,1.2e-05,1
348,line,376,加茂市変電所~木越変電所線,161,938,154.0,1066.94,7e-05,1
349,line,377,leadin,162,886,154.0,266.74,1.5e-05,1
350,line,378,JR東日本 新崎変電所~豊栄変電所線,162,917,154.0,1066.94,8e-06,0
351,line,379,豊栄変電所~笹山開閉所線,917,807,154.0,1600.41,7e-06,0
352,line,380,名目所二丁目変電所~西名目所変電所線,916,915,66.0,68.59,8.8e-05,1
